fhgnnhomocircuit_name,2hg2cgannrms,1hg2cgannrms,pix2pixnrms,wcpnetnrms,fhgnnhomonrms,2hg2cgant_nrms,1hg2cgant_nrms,pix2pixt_nrms,wcpnett_nrms,fhgnnhomot_nrms,2hg2cganssim,1hg2cganssim,pix2pixssim,wcpnetssim,fhgnnhomossim,2hg2cganpearson,1hg2cganpearson,pix2pixpearson,wcpnetpearson,fhgnnhomopearson,2hg2cganspearman,1hg2cganspearman,pix2pixspearman,wcpnetspearman,fhgnnhomospearman,2hg2cgankendall,1hg2cgankendall,pix2pixkendall,wcpnetkendall,fhgnnhomokendall,2hg2cganl4_x_nrms,1hg2cganl4_x_nrms,pix2pixl4_x_nrms,wcpnetl4_x_nrms,fhgnnhomol4_x_nrms,2hg2cganl4_x_t_nrms,1hg2cganl4_x_t_nrms,pix2pixl4_x_t_nrms,wcpnetl4_x_t_nrms,fhgnnhomol4_x_t_nrms,2hg2cganl4_x_ssim,1hg2cganl4_x_ssim,pix2pixl4_x_ssim,wcpnetl4_x_ssim,fhgnnhomol4_x_ssim,2hg2cganl4_x_pearson,1hg2cganl4_x_pearson,pix2pixl4_x_pearson,wcpnetl4_x_pearson,fhgnnhomol4_x_pearson,2hg2cganl4_x_spearman,1hg2cganl4_x_spearman,pix2pixl4_x_spearman,wcpnetl4_x_spearman,fhgnnhomol4_x_spearman,2hg2cganl4_x_kendall,1hg2cganl4_x_kendall,pix2pixl4_x_kendall,wcpnetl4_x_kendall,fhgnnhomol4_x_kendall,2hg2cganl4_y_nrms,1hg2cganl4_y_nrms,pix2pixl4_y_nrms,wcpnetl4_y_nrms,fhgnnhomol4_y_nrms,2hg2cganl4_y_t_nrms,1hg2cganl4_y_t_nrms,pix2pixl4_y_t_nrms,wcpnetl4_y_t_nrms,fhgnnhomol4_y_t_nrms,2hg2cganl4_y_ssim,1hg2cganl4_y_ssim,pix2pixl4_y_ssim,wcpnetl4_y_ssim,fhgnnhomol4_y_ssim,2hg2cganl4_y_pearson,1hg2cganl4_y_pearson,pix2pixl4_y_pearson,wcpnetl4_y_pearson,fhgnnhomol4_y_pearson,2hg2cganl4_y_spearman,1hg2cganl4_y_spearman,pix2pixl4_y_spearman,wcpnetl4_y_spearman,fhgnnhomol4_y_spearman,2hg2cganl4_y_kendall,1hg2cganl4_y_kendall,pix2pixl4_y_kendall,wcpnetl4_y_kendall,fhgnnhomol4_y_kendall,2hg2cganl16_x_nrms,1hg2cganl16_x_nrms,pix2pixl16_x_nrms,wcpnetl16_x_nrms,fhgnnhomol16_x_nrms,2hg2cganl16_x_t_nrms,1hg2cganl16_x_t_nrms,pix2pixl16_x_t_nrms,wcpnetl16_x_t_nrms,fhgnnhomol16_x_t_nrms,2hg2cganl16_x_ssim,1hg2cganl16_x_ssim,pix2pixl16_x_ssim,wcpnetl16_x_ssim,fhgnnhomol16_x_ssim,2hg2cganl16_x_pearson,1hg2cganl16_x_pearson,pix2pixl16_x_pearson,wcpnetl16_x_pearson,fhgnnhomol16_x_pearson,2hg2cganl16_x_spearman,1hg2cganl16_x_spearman,pix2pixl16_x_spearman,wcpnetl16_x_spearman,fhgnnhomol16_x_spearman,2hg2cganl16_x_kendall,1hg2cganl16_x_kendall,pix2pixl16_x_kendall,wcpnetl16_x_kendall,fhgnnhomol16_x_kendall,2hg2cganl16_y_nrms,1hg2cganl16_y_nrms,pix2pixl16_y_nrms,wcpnetl16_y_nrms,fhgnnhomol16_y_nrms,2hg2cganl16_y_t_nrms,1hg2cganl16_y_t_nrms,pix2pixl16_y_t_nrms,wcpnetl16_y_t_nrms,fhgnnhomol16_y_t_nrms,2hg2cganl16_y_ssim,1hg2cganl16_y_ssim,pix2pixl16_y_ssim,wcpnetl16_y_ssim,fhgnnhomol16_y_ssim,2hg2cganl16_y_pearson,1hg2cganl16_y_pearson,pix2pixl16_y_pearson,wcpnetl16_y_pearson,fhgnnhomol16_y_pearson,2hg2cganl16_y_spearman,1hg2cganl16_y_spearman,pix2pixl16_y_spearman,wcpnetl16_y_spearman,fhgnnhomol16_y_spearman,2hg2cganl16_y_kendall,1hg2cganl16_y_kendall,pix2pixl16_y_kendall,wcpnetl16_y_kendall,fhgnnhomol16_y_kendall
,nrms,,,,,t_nrms,,,,,ssim,,,,,pearson,,,,,spearman,,,,,kendall,,,,,l4_x_nrms,,,,,l4_x_t_nrms,,,,,l4_x_ssim,,,,,l4_x_pearson,,,,,l4_x_spearman,,,,,l4_x_kendall,,,,,l4_y_nrms,,,,,l4_y_t_nrms,,,,,l4_y_ssim,,,,,l4_y_pearson,,,,,l4_y_spearman,,,,,l4_y_kendall,,,,,l16_x_nrms,,,,,l16_x_t_nrms,,,,,l16_x_ssim,,,,,l16_x_pearson,,,,,l16_x_spearman,,,,,l16_x_kendall,,,,,l16_y_nrms,,,,,l16_y_t_nrms,,,,,l16_y_ssim,,,,,l16_y_pearson,,,,,l16_y_spearman,,,,,l16_y_kendall,,,,
fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo,2hg2cgan,1hg2cgan,pix2pix,wcpnet,fhgnnhomo
mcml,0.0350852317060343,0.0365674885688349,0.0403623580932617,0.1889801025390625,0.1239264215109869,0.0564713457133621,0.0568734917324036,0.0696449279785156,0.2971706390380859,0.2801402837503701,0.8815485351945411,0.8703124867163021,0.8589752460180938,0.2108581028728778,0.5155298857975223,0.761613164797658,0.7745900302583361,0.7422917014884903,0.4328635710221986,0.4751143285759784,0.6210191409035649,0.6198093202516858,0.597584244196147,0.4891477429846838,0.4840902925163168,0.5416106278053318,0.5394348337882969,0.5192196998731009,0.3642005457344159,0.4091165792339246,0.0591972507536411,0.0626825224608182,0.07159423828125,0.236572265625,0.2444032505154609,0.0670051239430904,0.0759011730551719,0.097015380859375,0.42822265625,0.558826819062233,0.8629164008096061,0.8522106705119292,0.8366154828457197,0.2041899608594131,0.27047170819772,0.9834240881967335,0.981088528370468,0.9774480203474089,0.6859346425612389,0.7110601476530205,0.9699737255910076,0.9678909203534436,0.965767870251622,0.7307144196432471,0.6990931307889519,0.8664425424151203,0.8605673020101827,0.8530337055204354,0.5295587828588192,0.5801014180596491,0.0651301853358745,0.0665353722870349,0.072052001953125,0.2401123046875,0.2282927334308624,0.0794946551322937,0.087163720279932,0.106781005859375,0.4697265625,0.4500521123409271,0.8543418195923088,0.8449476546518606,0.8458252332345642,0.1843946580553592,0.3373044066576729,0.9797709079112784,0.9788830194105864,0.9766804684568664,0.6779129375265347,0.7495190128933209,0.9656025198695956,0.965089204230524,0.9658222425561848,0.7282064789208089,0.7287668922527463,0.8550325268416024,0.8533614699166523,0.8527947874885293,0.525802536644842,0.6027540123015036,0.0079717859625816,0.0085002821870148,0.0084953308105468,0.2549896240234375,0.0109846880659461,0.0406032223254442,0.0324335265904665,0.0382461547851562,0.254119873046875,0.0577831398695707,0.9124209201871925,0.8927656079071067,0.8934070210497415,0.1454898966598397,0.7459901566578396,0.5367432799648979,0.5610496822994626,0.539851633799367,0.1455686641642786,0.2089540756894614,0.2665819216252875,0.2601986833373483,0.2528292811506336,0.2315635031163113,0.2418801250289597,0.2162479202987609,0.2111794669037258,0.2047335631057075,0.1865908649752508,0.2155784863640709,0.0080417047720402,0.0085517773404717,0.009307861328125,0.0242462158203125,0.0120250140316784,0.03878238145262,0.031995547004044,0.0365371704101562,0.0366134643554687,0.0538990637287497,0.8965150001890572,0.8913260137943115,0.86005324694235,0.3093578959168991,0.7083532716768566,0.5465143831177223,0.5773388909528272,0.4751866833503194,0.2220380398367422,0.230924078068111,0.281918396528369,0.2860584730854271,0.2059175828261478,0.2661065702583676,0.2666210219946095,0.2287195216658433,0.2326310963226267,0.1663167433777313,0.2148499984587517,0.2380324002104749
ch_intrinsics,0.0044918760686414,0.0042204240016872,0.0072495937347412,0.0232133865356445,0.0242150333215249,0.021732550667366,0.0206814940029289,0.0288166999816894,0.1129136085510253,0.1078113785770256,0.9215362023712866,0.9409443888449338,0.8863285641150649,0.4830224975039027,0.4998385621374717,0.5001812390673921,0.4996892594005129,0.4716712318061439,0.0625124844751605,0.3661878282271298,0.108558286558351,0.105348919661117,0.1060871516634929,0.0833313925670936,0.1681982395417457,0.0888600404779966,0.0871279133626613,0.0869907158187263,0.0673401057292374,0.1679222280449753,0.0045306833926588,0.0045272479765117,0.0097007751464843,0.0323410034179687,0.0434600543230772,0.0353512484580278,0.0344885326921939,0.0549163818359375,0.25164794921875,0.2154217883944511,0.9943579699142312,0.9951461298419756,0.907780824067435,0.3386616861208587,0.0768491091286511,0.9852499260935226,0.9844813615837424,0.9372046551971132,0.0968421745225872,0.6082083858103526,0.2197911924103344,0.2183936027247695,0.2084180663296966,0.1574072194787475,0.3607199592825224,0.1801645118911837,0.1794414492456589,0.170731080703511,0.1283318690115613,0.3587235512294831,0.0044619836844503,0.0041714552789926,0.0090522766113281,0.0300979614257812,0.0459908638149499,0.0354098659008741,0.0332005433738231,0.04376220703125,0.18536376953125,0.2019126489758491,0.9932633939168364,0.9936171358651978,0.9087733243855136,0.3607909783056768,0.0622165743533764,0.977991615996322,0.981403992788262,0.9197532554540192,0.1462763441633653,0.6359363096475006,0.2062228902249821,0.2127648053300341,0.2008487895323644,0.1548527277532397,0.2091923319199101,0.1693913060847582,0.1760747838387255,0.1643600764830734,0.1261619406709283,0.2081696434487386,0.0057168235071003,0.0049582454375922,0.0059051513671875,0.0146217346191406,0.0041958030778914,0.0098521742038428,0.0089163524098694,0.0096778869628906,0.0054092407226562,0.0079309693537652,0.8023699303106318,0.8675310990501077,0.8226707309356335,0.7028760982890586,0.9232840839512116,0.0080020660673194,0.0023095740791025,-0.0044441384734049,0.0053236582239135,-0.0034263376081112,0.0023956418323614,-0.0049804492304692,-0.0039365062595592,0.0075801223065921,-0.0110141380728968,0.0016246622212013,-0.0033961745522375,-0.0026327476088966,0.005034809894387,-0.008980536032889,0.0032580136903561,0.0032247473136521,0.0043401718139648,0.0157928466796875,0.0032134120701812,0.0063169141067191,0.0061205475358292,0.0069103240966796,0.0092334747314453,0.0059801075840368,0.896153515343447,0.907483190622454,0.9060893770716774,0.5297612273000167,0.9370044811166476,0.0294813481124043,0.0305621091509444,0.0341711550468484,0.0016077609907759,0.2240329550587774,0.005823421765726,-0.004782280179866,0.0190182570514701,0.0134855007297948,0.1138948050374472,0.0042596817148431,-0.0036084050815017,0.0155044536972175,0.009831803340073,0.1137762535345687
stereovision2,0.0277373744174838,0.0284422669792547,0.032729148864746,0.0805854797363281,0.1421814481727779,0.0463708864990621,0.0436055797617882,0.0628547668457031,0.1072959899902343,0.3554331073537469,0.8914018863961262,0.8798166342327254,0.8649256274324193,0.3699022208046612,0.5017623050733857,0.9409458052265658,0.939350649166408,0.9274655729403218,0.7725264573242022,0.5707693469518489,0.7472729571690131,0.7458357353032554,0.7282227010732623,0.665256879862518,0.5478242928521957,0.6420444092145564,0.6403745895562402,0.6217266197030157,0.5426003634373787,0.4878576744733219,0.0408698543906211,0.0407293252646923,0.0491485595703125,0.12646484375,0.2631537318229675,0.0585881788283586,0.0652788281440734,0.08160400390625,0.166259765625,0.6429893374443054,0.8905308636416474,0.8785327228392945,0.8492352613322939,0.4766449817545167,0.1806821031332515,0.993138347563485,0.992749720252054,0.9894831198347328,0.9276876638800686,0.6802201651671054,0.9038917467693304,0.9000133600162428,0.8991666843531008,0.839711560245472,0.5918547178548559,0.8000987019053787,0.7941783315680155,0.7894872344450161,0.6921862859962365,0.5123309784473393,0.0455320570617914,0.0468670036643743,0.0543975830078125,0.13397216796875,0.2612210065126419,0.0622584354132413,0.0535598583519458,0.094940185546875,0.17364501953125,0.5505789220333099,0.8772127502901969,0.8620833027528464,0.8460589219092935,0.4298381134482031,0.1974197791950872,0.9912746089071822,0.9907286262917548,0.987093405019653,0.919604383462679,0.6885740562581985,0.9126834036639676,0.9156258319665412,0.911068978885436,0.8370715297211027,0.58824013564304,0.8069580446570954,0.8098312759379542,0.7995052191756695,0.6855916648350829,0.505870879885116,0.0120361931622028,0.0131261707283556,0.014739990234375,0.036468505859375,0.0235011409968137,0.0316654993221163,0.0276452917605638,0.036865234375,0.036041259765625,0.1156160198152065,0.9014519863654088,0.892333639279064,0.8781525052133302,0.256393848405421,0.8046951222395411,0.9044247706487776,0.9004660850811772,0.8743878113826664,0.6303817840256344,0.4519965974527113,0.5900847438928805,0.5942484025647897,0.5843311644901339,0.4549773056790205,0.498750625349084,0.4841392585929334,0.4880450659011637,0.4764759588490518,0.3635050926853078,0.4594573856270927,0.0125113930553197,0.0130465682595968,0.0126304626464843,0.0254364013671875,0.0208499133586883,0.0329714324325323,0.0279383407905697,0.0380096435546875,0.0532379150390625,0.1125481501221656,0.8964119452872514,0.8863168720596962,0.8862558212747597,0.3167319396105042,0.8242522157256629,0.8749454937868185,0.8734581650406456,0.8588979555242351,0.6124319979284268,0.4622865689293802,0.5824319343498743,0.5734553466654482,0.5183239765643783,0.529267123804477,0.5124516925618026,0.476981631702818,0.4694436848178269,0.421438066342325,0.4291184102328876,0.4737714539337399
stereovision3,0.0042788920982275,0.0039739282510709,0.0068769454956054,0.0189647674560546,0.0219664991018362,0.014742070925422,0.0149778081104159,0.0168962478637695,0.055154800415039,0.0702008074149489,0.8963079991139966,0.91873320684766,0.8672471283438189,0.5394700109355226,0.4968159954277027,0.4683508392448581,0.4707257752475724,0.3338253145985153,0.0256029743521612,0.282320172473129,0.0952227979784134,0.1118635022367164,0.0865728132511334,0.0731780936401515,0.1097754419665625,0.0786124668403508,0.0923156588632683,0.0706719980308984,0.0594075572514593,0.1088134245403116,0.002423666534014,0.00251212681178,0.0076808929443359,0.0232009887695312,0.0375219080597162,0.0210538432002067,0.0224912585690617,0.0246429443359375,0.126373291015625,0.1332070603966713,0.995399328669019,0.9942624385487934,0.9015420358182522,0.3462698550593407,0.081438686379057,0.9439353147912136,0.9414441273483112,0.6749636367534939,-0.039183541314576,0.6211321585653864,0.1692083425183649,0.1669237857142008,0.1295399122270906,0.0937175485945562,0.3038670045841179,0.1384825817349213,0.1369504232943879,0.1059022135362271,0.0764149345964008,0.3029666360320293,0.0032247537747025,0.0029220865108072,0.0080795288085937,0.0238494873046875,0.0417230557650327,0.0180420633405447,0.0188658731058239,0.02392578125,0.083709716796875,0.1313732117414474,0.992135726189748,0.9938289236975146,0.9074439030021502,0.3827017265230426,0.0808477448333316,0.9328143811095456,0.9391069481405718,0.6597607575448365,0.1344190592479543,0.5017923692846115,0.2264483954645337,0.2806111619504675,0.2147985189781633,0.1951195822750135,0.1232690826519973,0.1860247102529807,0.2323227400903731,0.1754138619170394,0.1586676148390388,0.122521997864142,0.005656108027324,0.0049408392515033,0.0059471130371093,0.0147056579589843,0.0041872248984873,0.0098097566515207,0.0088815824128687,0.00970458984375,0.0059871673583984,0.0079282545484602,0.8055811343983404,0.8682822445585214,0.8214408877483141,0.7009495900520357,0.9213259873595874,0.0058571915555987,0.0009315289432979,0.004704459569025,0.0023322739612463,0.0018302466305126,-0.0047126685132795,-0.0035353761712765,0.0037332310180002,0.0008151740742711,0.0060453064823797,-0.0032272237838773,-0.0024011066867034,0.0025190260575078,0.000532533960784,0.0049328058869034,0.0058110400568693,0.0055206604301929,0.0058002471923828,0.0141029357910156,0.0044338076841086,0.0100626205094158,0.0096725183539092,0.0093116760253906,0.0045490264892578,0.0082947029732167,0.7921158071988791,0.8185592205858109,0.838561686806559,0.7279588721076714,0.9036515631388348,-0.0092035304769253,0.0014204965581085,-0.0041275954732942,0.0048441055140202,0.0045259154120055,-0.0100528775559652,0.0034544374534742,-0.0017804092187206,0.0030600696167654,0.005920374147755,-0.0068302008426213,0.0023905787550156,-0.0011471093871806,0.0020151456096135,0.0048322583781716
mkSMAdapter4B,0.0085719729249831,0.0077662609692197,0.0090001821517944,0.0463371276855468,0.030185325507773,0.0401149361860007,0.0324318878119811,0.0402517318725585,0.3033509254455566,0.1590325062570627,0.9690524948683918,0.9689037890865042,0.9572825844707832,0.3725297427513588,0.5436806148147167,0.5235897733448177,0.5313211030765652,0.530254715731823,0.1251476898273955,0.4813030844473638,0.2696421220063509,0.2859458254898649,0.2808143748028138,0.1500156860664572,0.2222663384496921,0.2228652146058463,0.2371502682045297,0.2318554086501913,0.1200629086711208,0.2177715290444211,0.0118410531431436,0.0107904337346553,0.0130348205566406,0.071441650390625,0.0539419800043106,0.06632692925632,0.0525336693972349,0.06396484375,0.58837890625,0.313802033662796,0.9596951115797032,0.9614415446732336,0.9347461902116468,0.4194184246619532,0.1291037618745677,0.990746389002396,0.990960961923455,0.9852797864173826,0.2125437607543101,0.7968858553702967,0.3916381968810126,0.4140630346273654,0.3942111292717389,0.2521616432188565,0.3285986955650507,0.3221874665692232,0.340768133009747,0.3249656382687921,0.2039155545266777,0.3216649858162407,0.0189883718267083,0.0163091686554253,0.0188446044921875,0.0780029296875,0.0611175559461116,0.0765647962689399,0.0604872461408376,0.079833984375,0.60498046875,0.3064668923616409,0.9301846608680616,0.9375731303188644,0.912193594002912,0.4242797430441295,0.1311467773182189,0.9763084506669392,0.9813870352446686,0.9757017646554144,0.2806906688647707,0.7264286696037099,0.6430404194780623,0.6498835320461087,0.6450251365867058,0.3177717387695851,0.2159178828019721,0.5330601243721458,0.5419225994163785,0.5339325571427604,0.2517425788818938,0.2063046409316169,0.001343427109532,0.0017535376828163,0.0017485618591308,0.018463134765625,0.0027735139010474,0.0050209956243634,0.004450349137187,0.0049285888671875,0.0142936706542968,0.0045386463170871,0.9968245043846042,0.9884497238159404,0.9935624765928508,0.2950445119639264,0.951175466004646,-0.009071381244263,0.0251903509121157,-0.0055735165627539,0.0018260775646947,0.2351768369302909,-0.0082989835529699,0.0134839559724596,-0.0021177003617214,0.0070321670627635,0.2040821568253306,-0.0068109959291118,0.0111321259348998,-0.0017294988813465,0.0057496551274448,0.2033945181567065,0.0021150396205484,0.0022119038039818,0.0023727416992187,0.0174407958984375,0.0029082521796226,0.0125470235943794,0.0122562865726649,0.0122795104980468,0.0057506561279296,0.011322452686727,0.9895057026411986,0.988150757537978,0.9886280770757224,0.3513762913354262,0.9632964540614344,0.1363756349541987,0.1277460642260217,0.1656108284172491,0.0055302521258063,0.166720975885158,0.0521888552192986,0.0663527793135262,0.0861389337145318,0.0230971952146239,0.140466618606415,0.043024263411128,0.0547782144570936,0.0702529380705595,0.0188438461484669,0.1397219712731205
